IncidentNum,ReportedDateTime,ReportedYear,ReportedMonth,Location,WeaponUsed,ALD,NSP,POLICE,TRACT,WARD,ZIP,RoughX,RoughY,Arson,AssaultOffense,Burglary,CriminalDamage,Homicide,LockedVehicle,Robbery,SexOffense,Theft,VehicleTheft
240080087,2024-01-06 23:56:00,2024,1,338 S WATER ST,,12,,1,187400,230,53204,2559814.90342973,381497.576861463,0,0,0,1,0,0,0,0,0,0
240070045,2024-01-06 23:45:00,2024,1,3418 N 47TH ST,,7,5,7,4900,99,53216,2541629.75557172,400795.730058532,0,0,0,0,0,0,0,0,0,1
240070003,2024-01-06 23:25:00,2024,1,5729 N 33RD ST,,1,,4,1000,20,53209,2546278.64875888,415451.70537857,0,1,0,0,0,0,0,0,0,0
240070066,2024-01-06 23:00:00,2024,1,4317 N 62ND ST,,2,,7,3500,67,53216,2537003.70230646,405892.374559339,0,0,0,0,0,0,0,0,0,1
240060160,2024-01-06 22:45:00,2024,1,2838 N 57TH ST,FIREARM,10,5,7,5900,159,53210,2538607.04637536,396743.11713944,0,0,0,0,0,0,1,0,0,0
240070070,2024-01-06 22:30:00,2024,1,2870 N FRATNEY ST,,6,7,5,8000,331,53212,2560689.0870315,397332.206197821,0,0,0,0,0,0,0,0,0,1
240060158,2024-01-06 22:20:00,2024,1,7304 W MARINE DR,PERSONAL WEAPON,9,,4,101,4,53223,2532671.22810035,437572.44496847,0,1,0,0,0,0,0,0,0,0
240210112,2024-01-06 22:00:00,2024,1,4316 W RICE WA,,7,1,7,4000,63,53216,2542571.57644691,406000.962338727,0,0,0,0,0,0,0,0,0,1
240110081,2024-01-06 21:30:00,2024,1,320 E MICHIGAN ST,,4,,1,187400,141,53202,2559575.54320446,385143.588852156,0,0,0,0,0,1,0,0,0,0
240070078,2024-01-06 21:00:00,2024,1,4738 N 23RD ST,,1,3,7,2300,59,53209,2549990.26525654,408902.378657017,0,1,0,0,0,0,0,0,0,0
240080093,2024-01-06 21:00:00,2024,1,1729 S 23RD ST,,8,15,2,16900,217,53204,2550332.52849114,375544.143624984,0,0,0,0,0,0,0,0,0,1
240060142,2024-01-06 21:00:00,2024,1,3605 N 38TH ST,PERSONAL WEAPON,7,5,7,3900,99,53216,2544732.55352495,401498.920635182,0,1,0,0,0,0,0,0,0,0
240060147,2024-01-06 20:45:00,2024,1,5300 W BURLEIGH ST,,7,5,7,5000,93,53216,2539697.49643306,398437.049121365,0,0,0,0,0,0,0,0,0,1
240060140,2024-01-06 20:40:00,2024,1,5456 N 40TH ST,BLUNT OBJECT,1,2,4,2000,49,53209,2544033.37614333,413709.255612198,0,1,0,0,0,0,0,0,0,0
240060136,2024-01-06 20:38:00,2024,1,2802 W LOCUST ST,"BLUNT OBJECT,LETHAL CUTTING INSTRUMENT",7,4,5,6300,102,53210,2548001.94462995,397285.803835299,0,1,0,0,0,0,0,0,0,0
240060156,2024-01-06 20:30:00,2024,1,2900 W FOND DU LAC AV,BLUNT OBJECT,15,9,5,8900,147,53210,2547781.92652066,396475.745196193,0,1,0,1,0,0,0,0,0,0
P2C24010101,2024-01-06 20:04:00,2024,1,500 S 84TH ST,,10,,3,12700,204,53214,2530537.3447272,380588.229952805,0,0,0,0,0,0,0,0,1,0
P2C24010087,2024-01-06 20:00:00,2024,1,623 W STATE ST,,4,,1,186300,184,53203,2556092.52514402,387045.147770368,0,0,0,1,0,0,0,0,0,0
240070093,2024-01-06 20:00:00,2024,1,6091 N TEUTONIA AV,,1,,4,1000,20,53209,2546637.37397419,418176.966406044,0,0,0,0,0,0,0,0,1,0
240070002,2024-01-06 19:45:00,2024,1,1425 N 7TH ST,,6,13,5,14100,172,53205,2555667.8113371,389568.652951732,0,1,0,0,0,0,0,0,0,0
240060121,2024-01-06 18:12:44,2024,1,3620 W KILBOURN AV,,15,14,3,12300,197,53208,2545518.49750179,386325.938923541,0,0,0,0,0,0,0,0,0,1
240060126,2024-01-06 18:00:00,2024,1,4609 N SHERMAN BL,,7,1,7,2700,64,53209,2542835.03794011,407806.753483616,0,1,0,1,0,0,0,0,0,0
240070151,2024-01-06 18:00:00,2024,1,224 W WASHINGTON ST,,12,16,2,186500,223,53204,2558005.95048902,378770.733742535,0,0,0,0,0,0,0,0,0,1
240080054,2024-01-06 18:00:00,2024,1,2605 W MORGAN AV,,13,,6,20100,272,53215,2549250.32691517,364387.447535537,0,0,1,0,0,0,0,0,0,0
240060118,2024-01-06 17:40:00,2024,1,1418 W MITCHELL ST,PERSONAL WEAPON,12,16,2,16800,226,53204,2553571.63135193,375815.695407107,0,1,0,0,0,0,0,0,0,0
240060119,2024-01-06 17:25:00,2024,1,5758 W APPLETON AV,FIREARM,10,5,3,5900,159,53210,2538430.55491487,395622.708654914,0,0,0,0,0,0,1,0,0,0
240060115,2024-01-06 17:17:23,2024,1,10501 W SILVER SPRING DR,PERSONAL WEAPON,2,,4,501,31,53225,2522352.69040682,414101.92318872,0,1,0,0,0,0,0,0,0,0
240060143,2024-01-06 17:05:00,2024,1,700 W WELLS ST,,4,,1,186300,184,53233,2555927.84946943,386045.885992277,0,0,0,1,0,0,0,0,0,1
240080100,2024-01-06 17:00:00,2024,1,2719 N 33RD ST,,15,5,7,8900,148,53210,2546386.29210582,396093.67441497,0,0,0,0,0,0,0,0,0,1
240070063,2024-01-06 17:00:00,2024,1,5239 N 37TH ST,,1,2,4,2100,49,53209,2545007.49776667,412194.308311548,0,0,0,0,0,0,0,0,0,1
240070052,2024-01-06 17:00:00,2024,1,509 W VIRGINIA ST,,12,16,2,186500,230,53204,2556950.13238472,381016.263947438,0,0,0,1,0,1,0,0,0,0
C2403120093,2024-01-06 17:00:00,2024,1,,"HANDGUN,UNKNOWN",,,,,,,,,0,0,0,0,0,0,0,1,0,0
C2403120094,2024-01-06 17:00:00,2024,1,,PERSONAL WEAPON,,,,,,,,,0,0,0,0,0,0,0,1,0,0
240060117,2024-01-06 16:52:00,2024,1,11601 W BROWN DEER RD,,9,18,4,201,1,53224,2518606.46779795,434858.258614138,0,1,0,0,0,0,0,0,0,0
240060116,2024-01-06 16:35:00,2024,1,3322 S 12TH ST,NONE,14,,6,20300,277,53215,2554497.57185105,365565.891473316,0,1,0,0,0,0,0,0,0,0
240070062,2024-01-06 15:58:00,2024,1,3445 S 15TH ST,,14,,6,20300,277,53215,2553452.5749277,364712.26063576,0,1,0,0,0,0,0,0,0,0
240060131,2024-01-06 15:50:00,2024,1,2630 N HUMBOLDT BL,,3,7,5,7900,133,53212,2561714.33529298,395761.080983184,0,0,1,0,0,0,0,0,0,0
240060100,2024-01-06 15:33:03,2024,1,2130 N 38TH ST,HANDGUN,15,11,3,9000,151,53208,2544882.8459801,392344.548829768,0,1,0,0,0,0,0,0,0,0
P2C24010098,2024-01-06 15:00:00,2024,1,2812 N DR WILLIAM FINLAYSON ST,,6,6,5,185700,117,53212,2556575.02915433,396802.39581421,0,0,0,0,0,0,0,0,1,0
240060096,2024-01-06 13:45:00,2024,1,1300 E LOCUST ST,FIREARM,3,,5,7200,122,53212,2562330.65422621,397813.422814805,0,1,0,1,0,0,0,0,0,0
240060139,2024-01-06 13:30:00,2024,1,3329 S 6TH ST,,14,,6,18500,280,53215,2556768.94510538,365583.934749682,0,0,1,0,0,0,0,0,0,0
240060083,2024-01-06 13:06:00,2024,1,9317 W MORGAN AV,PERSONAL WEAPON,11,,6,19400,261,53227,2527163.2608453,363737.98618862,0,1,0,0,0,0,0,0,0,0
240070055,2024-01-06 13:00:00,2024,1,400 W VIRGINIA ST,,12,16,2,186500,230,53204,2557355.25918979,381023.898484834,0,0,0,1,0,0,0,0,0,0
240080073,2024-01-06 13:00:00,2024,1,2025 N 14TH ST,,15,10,3,185500,140,53205,2553175.48559653,392192.438694995,0,0,0,0,0,0,0,0,1,0
P2C24010079,2024-01-06 13:00:00,2024,1,2075 N CAMBRIDGE AV,,3,,1,10800,175,53202,2563364.07720426,393043.211796582,0,0,0,1,0,0,0,0,0,0
240060108,2024-01-06 12:30:00,2024,1,3048 N HOLTON ST,PERSONAL WEAPON,6,6,5,7000,119,53212,2559673.87726346,398480.633470345,0,1,0,0,0,0,0,0,0,0
240060072,2024-01-06 12:05:00,2024,1,6290 S 23RD ST,PERSONAL WEAPON,13,,6,21700,302,53221,2550504.83071281,345984.633474343,0,1,0,0,0,0,0,0,0,0
240080162,2024-01-06 12:00:00,2024,1,2535 N TEUTONIA AV,,15,10,3,8500,140,53206,2553437.08521841,394961.652696788,0,0,0,0,0,0,0,0,0,1
240090057,2024-01-06 12:00:00,2024,1,3500 W FOND DU LAC AV,BLUNT OBJECT,7,5,7,4800,101,53216,2545619.77995901,398650.864426572,0,0,0,0,0,0,1,0,0,0
240060071,2024-01-06 11:50:00,2024,1,2726 W GARFIELD AV,LETHAL CUTTING INSTRUMENT,15,11,3,9900,146,53208,2548397.47778753,392782.513680551,0,1,0,0,0,0,0,0,0,0
240060087,2024-01-06 11:00:00,2024,1,9051 N 95TH ST,PERSONAL WEAPON,9,18,4,201,1,53224,2525771.13479449,436574.709897932,0,1,0,0,0,0,0,0,0,0
240060068,2024-01-06 10:43:38,2024,1,3218 S 31ST ST,PERSONAL WEAPON,11,,6,20000,311,53215,2547580.08033902,366124.43698502,0,1,0,0,0,0,0,0,0,0
240080005,2024-01-06 10:15:00,2024,1,2160 N 37TH ST,,15,11,3,9000,151,53208,2545202.00040676,392562.102587976,0,0,0,0,0,0,0,0,0,1
240080046,2024-01-06 09:50:00,2024,1,700 W MICHIGAN ST,,4,,1,186300,183,53233,2555828.27444029,385034.987562411,0,0,0,0,0,0,0,0,0,1
240060058,2024-01-06 09:47:00,2024,1,241 N HARBOR DR,,4,,1,187400,156,53202,2561572.01306608,383838.178980876,0,0,0,0,0,1,0,0,0,0
240060059,2024-01-06 09:40:00,2024,1,6406 N 87TH ST,PERSONAL WEAPON,9,,4,600,10,53224,2528617.81166025,419738.448020142,0,1,0,0,0,0,0,0,0,0
240060060,2024-01-06 09:37:24,2024,1,1236 S BARCLAY ST,,,,,,,,,,0,0,0,0,0,1,0,0,0,0
240060057,2024-01-06 09:00:00,2024,1,2942 N 2ND ST,PERSONAL WEAPON,6,6,5,7000,118,53212,2557745.7057909,397754.850663956,0,1,0,0,0,0,0,0,0,0
C2405130071,2024-01-06 09:00:00,2024,1,,"PERSONAL WEAPON,FIREARM",12,15,2,16300,224,53204,2551833.9779777,377496.917538434,0,0,0,0,0,0,0,1,0,0
240060052,2024-01-06 08:24:00,2024,1,3668 S 92ND ST,,11,,6,19500,263,53228,2527901.92290679,362435.710018355,0,1,0,0,0,0,0,0,0,0
240060056,2024-01-06 08:00:00,2024,1,5849 N 41ST ST,,1,2,4,1100,22,53209,2543696.17768433,416288.988248091,0,1,0,0,0,0,0,0,1,0
240060066,2024-01-06 05:00:00,2024,1,2117 W CENTER ST,,15,9,5,8700,143,53206,2550588.92978329,395981.33871235,0,0,0,1,0,0,0,0,0,0
240060062,2024-01-06 04:17:00,2024,1,1509 W FIEBRANTZ AV,,1,4,5,4300,56,53209,2552976.3466313,404609.662844609,0,0,0,0,0,0,0,0,1,0
240060075,2024-01-06 04:00:00,2024,1,4765 N 35TH ST,HANDGUN,1,1,7,2600,322,53209,2545649.87570951,409050.471050851,0,1,0,0,0,0,0,0,0,0
P2C24010070,2024-01-06 04:00:00,2024,1,2128 S MUSKEGO AV,,8,17,2,17300,218,53215,2550299.25331808,373480.451560181,0,0,0,1,0,0,0,0,0,0
240060037,2024-01-06 03:21:00,2024,1,2920 N VEL R PHILLIPS AV,"OTHER,PERSONAL WEAPON",6,6,5,7000,117,53212,2556955.55479549,397578.180379163,0,1,0,0,0,0,0,0,0,0
240060026,2024-01-06 02:34:00,2024,1,3610 W GREEN TREE RD,PERSONAL WEAPON,1,,4,900,19,53209,2545183.25258647,423236.23374157,0,1,0,0,0,0,0,0,0,0
240060040,2024-01-06 02:04:27,2024,1,9015 W BENDER AV,,2,2,4,1400,28,53225,2527232.93288931,418872.302158948,0,0,0,1,0,1,0,0,0,0
240060038,2024-01-06 01:58:00,2024,1,789 N JEFFERSON ST,PERSONAL WEAPON,4,,1,14400,141,53202,2559905.59457439,386440.405225001,0,1,0,0,0,0,0,0,0,0
240060099,2024-01-06 01:50:00,2024,1,5033 N 28TH ST,,1,3,7,2400,51,53209,2547989.65452525,410895.32422166,0,0,0,0,0,0,0,0,0,1
240060030,2024-01-06 01:45:00,2024,1,5862 N 32ND ST,"OTHER,PERSONAL WEAPON",1,,4,1000,20,53209,2546520.64216922,416397.595917773,0,1,0,0,0,0,0,0,0,0
240060017,2024-01-06 01:20:00,2024,1,2821 N 17TH ST,,15,10,5,8600,330,53206,2551914.57288966,396869.048304703,0,0,0,0,0,1,0,0,0,0
240060008,2024-01-06 00:44:00,2024,1,1204 W WRIGHT ST,FIREARM,15,10,3,8500,139,53206,2553900.81463982,394667.340656668,0,1,0,0,0,0,0,0,0,0
240060012,2024-01-06 00:30:00,2024,1,3248 N 40TH ST,BLUNT OBJECT,7,5,7,4800,101,53216,2544152.12599801,399584.28345827,0,1,0,0,0,0,0,0,0,0
P2C24010067,2024-01-06 00:30:00,2024,1,130 E STATE ST,,4,,1,14400,158,53202,2558107.9695141,387204.124813251,0,0,0,0,0,1,0,0,0,0
240060025,2024-01-06 00:01:00,2024,1,3129 W GARFIELD AV,HANDGUN,15,11,3,9800,146,53208,2546908.76038765,392760.29980462,0,1,0,0,0,0,1,0,0,0
240060061,2024-01-06 00:00:00,2024,1,3414 N 44TH ST,,7,5,7,4900,99,53216,2542691.7684817,400770.567277964,0,0,0,0,0,0,0,0,0,1
240080132,2024-01-06 00:00:00,2024,1,2700 W CAPITOL DR,,1,4,5,4100,60,53216,2548212.76346415,403937.818433397,0,0,0,0,0,0,0,0,0,1
240090056,2024-01-06 00:00:00,2024,1,2858 N 12TH ST,,15,10,5,8500,139,53206,2553952.89234219,397132.696455851,0,0,1,0,0,0,0,0,0,0
240240061,2024-01-06 00:00:00,2024,1,9537 W ROCHELLE AV,,5,,4,304,315,53224,2525248.45940721,424405.250469223,0,0,0,0,0,0,0,0,1,0
P2C24010072,2024-01-06 00:00:00,2024,1,326 W MINERAL ST,,12,16,2,186500,223,53204,2557526.67698141,379131.919665098,0,0,0,0,0,1,0,0,0,0
P2C24080089,2024-01-06 00:00:00,2024,1,2314 W JUNEAU AV,,15,12,3,186100,189,53233,2550047.58312247,387960.460103054,0,0,0,1,0,0,0,0,0,0
240070072,2024-01-05 23:00:00,2024,1,8028 W CAPITOL DR,,5,,7,3400,72,53222,2530696.70167903,403537.820186637,0,0,0,0,0,0,0,0,0,1
240060114,2024-01-05 23:00:00,2024,1,2520 W MELVINA ST,HANDGUN,6,4,5,4700,104,53206,2548906.49898684,403304.261387765,0,0,0,0,0,0,1,0,0,0
240060002,2024-01-05 22:49:00,2024,1,2931 N 29TH ST,PERSONAL WEAPON,7,4,5,6300,102,53210,2547783.22927387,397522.216141671,0,1,0,0,0,0,0,0,0,0
240060050,2024-01-05 22:41:00,2024,1,1924 N 39TH ST,,15,11,3,9600,151,53208,2544578.20536112,391437.759329084,0,0,0,1,0,0,0,0,0,1
240060018,2024-01-05 22:30:00,2024,1,4816 W WISCONSIN AV,PERSONAL WEAPON,10,,3,12500,200,53208,2541450.16752975,385169.593075756,0,1,0,0,0,0,0,0,0,0
240060045,2024-01-05 22:30:00,2024,1,4200 N 22ND ST,,1,4,5,4300,57,53209,2550447.82571494,405603.400098015,0,0,0,0,0,0,0,0,1,0
240050147,2024-01-05 22:00:00,2024,1,4210 W LLOYD ST,"ASPHYXIATION,PERSONAL WEAPON",15,11,3,9100,152,53208,2543486.80895468,392038.232803136,0,1,0,0,0,0,0,0,0,0
240070071,2024-01-05 22:00:00,2024,1,1555 W CHAMBERS ST,,6,4,5,6600,109,53206,2552380.39409193,397982.454710729,0,0,0,1,0,0,0,0,0,1
P2C24010114,2024-01-05 22:00:00,2024,1,4515 W LISBON AV,,15,11,3,9100,165,53208,2542364.02155073,392656.270277906,0,0,0,0,0,1,0,0,0,0
240050141,2024-01-05 21:50:00,2024,1,1435 S 9TH ST,PERSONAL WEAPON,12,16,2,16400,232,53204,2555441.46478722,377195.969559398,0,1,0,0,0,0,0,0,0,0
240060003,2024-01-05 21:46:00,2024,1,2858 N 12TH ST,PERSONAL WEAPON,15,10,5,8500,139,53206,2553952.89234219,397132.696455851,0,1,0,0,0,0,0,0,0,0
240050138,2024-01-05 21:20:00,2024,1,1528 N 9TH ST,PERSONAL WEAPON,6,13,5,14100,172,53205,2555667.8113371,389568.652951732,0,1,0,0,0,0,0,0,0,1
240050140,2024-01-05 21:15:00,2024,1,3256 N 27TH ST,,7,4,5,6300,103,53216,2548417.76946564,399750.953962997,0,1,0,1,0,0,0,0,0,0
240050153,2024-01-05 21:00:00,2024,1,8936 W LYNX AV,,2,2,4,1400,28,53225,2527359.47052926,418190.331533741,0,0,0,1,0,0,0,0,0,0
240060049,2024-01-05 21:00:00,2024,1,3727 W BRANTING LA,,8,15,2,16100,212,53215,2545256.82569831,376618.456574578,0,0,0,0,0,0,0,0,1,0
240060082,2024-01-05 21:00:00,2024,1,2085 W OKLAHOMA AV,,13,,6,20100,272,53215,2550852.83531643,366943.553219773,0,0,0,0,0,0,0,0,0,1
240060086,2024-01-05 21:00:00,2024,1,5228 N LOVERS LANE RD,,5,,4,400,34,53225,2519152.78762146,411466.043499071,0,0,0,0,0,0,0,0,1,0
240060105,2024-01-05 21:00:00,2024,1,2237 N 42ND ST,,15,11,3,9100,152,53208,2543613.99146917,392992.565951228,0,0,0,0,0,0,0,0,0,1
240060074,2024-01-05 20:00:00,2024,1,2010 S 16TH ST,,12,16,2,16800,225,53204,2552805.00407864,374257.71330069,0,0,0,0,0,0,0,0,0,1
240050152,2024-01-05 20:00:00,2024,1,9099 N 75TH ST,,9,,4,101,4,53223,2532671.22810035,437572.44496847,0,0,0,1,0,0,0,0,0,1
240050128,2024-01-05 20:00:00,2024,1,9217 N 75TH ST,,9,,4,101,3,53223,2532245.66145835,438716.592993598,0,0,0,0,0,0,0,0,1,0
C2405040084,2024-01-05 20:00:00,2024,1,,"ASPHYXIATION,PERSONAL WEAPON",6,4,5,6600,112,53206,2554709.2688898,399263.649569254,0,1,0,0,0,0,0,1,1,0
240050129,2024-01-05 19:50:00,2024,1,5424 N 53RD ST,PERSONAL WEAPON,1,2,4,1900,46,53218,2539664.91481263,413389.383243311,0,1,0,0,0,0,0,0,0,0
240060125,2024-01-05 19:40:00,2024,1,303 W JUNEAU AV,,6,13,1,14100,172,53203,2557439.01805741,388086.470357444,0,0,0,0,0,1,0,0,0,1
240050120,2024-01-05 19:15:00,2024,1,4759 N 42ND ST,FIREARM,7,1,7,2600,61,53209,2543319.28973367,408904.310045864,0,1,0,0,0,0,0,0,0,0
240060009,2024-01-05 19:05:00,2024,1,1579 S 9TH ST,,12,16,2,16400,232,53204,2555486.80383818,376532.076809853,0,0,0,0,0,0,0,0,0,1
240060095,2024-01-05 19:00:00,2024,1,8928 W APPLETON AV,,2,,7,1700,38,53225,2528161.39076226,411226.041734986,0,0,0,1,0,0,0,0,0,0
240060047,2024-01-05 19:00:00,2024,1,9050 N 75TH ST,,9,,4,101,4,53223,2532655.84266889,437634.381076463,0,0,0,0,0,0,0,0,1,0
P2C24010069,2024-01-05 19:00:00,2024,1,3446 S CHASE AV,,14,,6,20600,348,53207,2559386.72101285,364697.993611489,0,0,0,0,0,0,0,0,1,0
240050126,2024-01-05 18:45:00,2024,1,3267 N 1ST ST,PERSONAL WEAPON,6,6,5,6900,118,53212,2558121.83558824,399829.533165563,0,1,0,0,0,0,0,0,0,0
240060041,2024-01-05 18:00:00,2024,1,146 S 84TH ST,,10,,3,12700,204,53214,2530209.73708473,381923.952679481,0,0,0,0,0,1,0,0,0,0
240050114,2024-01-05 17:50:00,2024,1,2041 S 24TH ST,FIREARM,8,15,2,17000,218,53204,2549974.63960285,374023.72026686,0,1,0,0,0,0,0,0,0,0
240050124,2024-01-05 17:30:00,2024,1,4613 N 50TH ST,,7,1,7,2700,65,53218,2540633.81215961,407899.030128639,0,0,0,1,0,0,0,0,0,0
240050146,2024-01-05 17:00:00,2024,1,2449 N 33RD ST,,15,8,3,9800,148,53210,2546409.06615131,394309.286963385,0,0,0,0,0,0,0,0,1,1
240060016,2024-01-05 17:00:00,2024,1,9088 N 75TH ST,,9,,4,101,4,53223,2532671.22810035,437572.44496847,0,0,0,1,0,0,0,0,0,0
240060063,2024-01-05 17:00:00,2024,1,535 W CONCORDIA AV,,6,6,5,6800,116,53212,2556261.45178336,400147.838423524,0,0,0,0,0,1,0,0,0,0
P2C24010156,2024-01-05 17:00:00,2024,1,2207 N 2ND ST,,6,6,5,185600,137,53212,2557688.09803489,392975.393110003,0,0,0,0,0,0,0,0,1,0
240050105,2024-01-05 16:30:00,2024,1,612 N 8TH ST,,4,,1,186300,183,53233,2555568.88027089,385110.221488841,0,0,0,0,0,0,0,0,0,1
240080068,2024-01-05 16:30:00,2024,1,4205 N 104TH ST,,5,,7,3400,77,53222,2522953.19096629,404638.760843009,0,0,0,1,0,0,0,0,0,0
240070073,2024-01-05 16:00:00,2024,1,2506 N MARTIN L KING JR DR,,6,6,5,185700,137,53212,2557577.90924254,394731.958811812,0,0,1,0,0,0,0,0,0,0
240050106,2024-01-05 16:00:00,2024,1,5730 W CAPITOL DR,,2,,7,3600,67,53216,2538345.44673927,403749.948789492,0,0,0,1,0,0,0,0,0,1
240110061,2024-01-05 15:46:00,2024,1,200 N PLANKINTON AV,,4,,1,187400,183,53203,2558153.09385031,383441.530500934,0,0,1,0,0,0,0,0,0,0
240080065,2024-01-05 15:30:00,2024,1,,PERSONAL WEAPON,3,,1,7600,129,53211,2566017.34081345,395187.281521678,0,0,0,0,0,0,0,1,0,0
240050094,2024-01-05 15:30:00,2024,1,7501 N GRANVILLE RD,PERSONAL WEAPON,9,,4,202,8,53224,2525087.30886694,426564.063897751,0,1,0,0,0,0,0,0,0,0
240050095,2024-01-05 15:28:00,2024,1,2455 N 8TH ST,,15,10,3,185500,138,53206,2555429.7669171,394449.334214989,0,1,0,0,0,0,0,0,0,0
240060053,2024-01-05 15:00:00,2024,1,3167 S CALIFORNIA ST,,14,,6,20700,286,53207,2563610.78143429,366637.409713309,0,0,0,0,0,0,0,0,0,1
240060077,2024-01-05 15:00:00,2024,1,800 W WALNUT ST,PERSONAL WEAPON,6,13,5,186000,171,53205,2555656.13884399,390545.980870463,0,1,0,0,0,0,0,0,0,0
240050092,2024-01-05 14:45:00,2024,1,5250 N 34TH ST,SHOTGUN,1,2,4,2100,50,53209,2545985.88118061,412357.392277122,0,1,0,0,0,0,0,0,0,0
P2C24010148,2024-01-05 14:07:00,2024,1,6525 W SILVER SPRING DR,,2,2,4,1300,25,53218,2535900.46806746,414440.080469813,0,0,0,0,0,0,0,0,1,0
240090038,2024-01-05 14:00:00,2024,1,1527 W NATIONAL AV,,8,16,2,15700,339,53204,2553108.56390571,379723.580982964,0,0,1,0,0,0,0,0,0,0
240430126,2024-01-05 14:00:00,2024,1,2328 S 20TH ST,,12,17,2,18800,247,53215,2551497.70370331,372139.35115445,0,0,0,0,0,0,0,0,1,0
240050079,2024-01-05 13:49:00,2024,1,2700 W WELLS ST,HANDGUN,4,14,3,13500,194,53208,2548598.64883662,385887.920248512,0,0,0,0,0,0,1,0,0,0
240050112,2024-01-05 13:08:00,2024,1,6912 N 37TH ST,OTHER,1,,4,900,19,53209,2545183.25258647,423236.23374157,0,1,0,0,0,0,0,0,0,0
240050084,2024-01-05 13:00:00,2024,1,7150 W DOVE CT,,,,,,,,,,0,1,0,0,0,0,0,0,0,0
C2405150172,2024-01-05 13:00:00,2024,1,2929 N PALMER ST,,6,6,5,7000,136,53212,2558546.93351789,397643.15180365,0,0,1,0,0,0,0,0,0,0
240050078,2024-01-05 12:40:00,2024,1,5480 N 68TH ST,OTHER,2,2,4,1800,42,53218,2535205.58153546,414020.958967622,0,1,0,0,0,0,0,0,0,0
240050037,2024-01-05 12:00:00,2024,1,1668 N MARSHALL ST,,3,,1,11100,179,53202,2561037.08272532,390575.149165172,0,0,0,0,0,1,0,0,0,0
240060046,2024-01-05 12:00:00,2024,1,3116 N WEIL ST,,3,,5,7100,121,53212,2561312.85587718,398943.433830548,0,0,0,0,0,0,0,0,0,1
240240147,2024-01-05 12:00:00,2024,1,4208 W AUER AV,,7,5,7,4800,84,53216,2543439.26095282,399150.731415939,0,0,0,0,0,0,0,0,0,1
240050061,2024-01-05 11:40:00,2024,1,5716 W HAMPTON AV,,1,,7,2900,45,53218,2538229.12518244,409122.411029905,0,1,0,0,0,0,0,0,0,0
240060051,2024-01-05 10:00:00,2024,1,6000 W SILVER SPRING DR,,2,2,4,1200,25,53218,2537398.98537413,414809.437821012,0,0,0,1,0,0,0,0,0,0
P2C24020118,2024-01-05 10:00:00,2024,1,6730 W VIENNA AV,,10,,7,5100,88,53216,2535102.06183008,402328.552113168,0,0,0,0,0,1,0,0,0,0
240050050,2024-01-05 08:30:00,2024,1,3621 S 92ND ST,PERSONAL WEAPON,11,,6,19500,263,53228,2527452.44972456,362870.576872624,0,1,0,0,0,0,0,0,0,0
240050039,2024-01-05 08:30:00,2024,1,3621 S 92ND ST,LETHAL CUTTING INSTRUMENT,11,,6,19500,263,53228,2527797.57929178,362928.052528705,0,1,0,1,0,0,0,0,0,0
240050101,2024-01-05 07:50:00,2024,1,5134 N 81ST ST,,2,,7,1700,39,53218,2530891.02573714,411369.7923939,0,0,0,0,0,1,0,0,0,0
240050035,2024-01-05 07:40:00,2024,1,4200 N 50TH ST,,7,1,7,4000,66,53216,2540720.40283104,405099.904995222,0,0,0,0,0,0,0,0,0,1
240060093,2024-01-05 07:30:00,2024,1,5700 W CAPITOL DR,,2,,7,3600,67,53216,2538345.44673927,403749.948789492,0,0,0,0,0,1,0,0,0,0
P2C24010093,2024-01-05 07:10:00,2024,1,3215 N 50TH ST,,7,5,7,4900,94,53216,2540625.89704396,399117.840437863,0,0,0,0,0,1,0,0,0,0
240050033,2024-01-05 07:00:00,2024,1,2237 N 28TH ST,,15,11,3,9900,146,53208,2548183.05990653,393090.146873906,0,1,0,0,0,0,0,0,0,0
240050090,2024-01-05 07:00:00,2024,1,1635 N WATER ST,,3,,1,11300,354,53202,2559379.54580598,390463.070270628,0,0,0,0,0,0,0,0,1,0
240050063,2024-01-05 06:30:00,2024,1,4127 N 10TH ST,PERSONAL WEAPON,1,4,5,4300,56,53209,2554648.9046948,404898.920207936,0,1,0,0,0,0,0,0,0,0
240050032,2024-01-05 05:30:00,2024,1,5739 N 67TH ST,,2,2,4,1300,25,53218,2535349.25226169,415446.113268279,0,1,0,1,0,0,0,0,0,0
240070048,2024-01-05 04:00:00,2024,1,,"PERSONAL WEAPON,DRUGS/NARCOTICS/SLEEPING PILLS",8,15,2,16200,221,53204,2549523.13972601,377431.948576178,0,0,0,0,0,0,0,1,0,0
240050024,2024-01-05 03:58:00,2024,1,709 E CAPITOL DR,,6,7,5,4400,120,53212,2560329.84575399,404020.885295581,0,0,1,0,0,0,0,0,0,0
240050022,2024-01-05 03:50:00,2024,1,6644 W MILL RD,FIREARM,9,,4,600,12,53223,2535232.97239451,419748.515401322,0,0,0,1,0,0,0,0,0,0
240050023,2024-01-05 03:46:00,2024,1,1300 W COLLEGE AV,HANDGUN,13,,6,21700,313,53221,2554275.45440292,346279.901844554,0,0,0,0,0,0,1,0,0,0
240050100,2024-01-05 03:00:00,2024,1,4009 S 51ST ST,PERSONAL WEAPON,11,,6,19900,349,53220,2541094.30645942,360773.680676986,0,1,0,0,0,0,0,0,0,0
